,antecedent,consequent,confidence,lift
23,"['HBV00000OE7FN', 'HBV00000O3680', 'HBV00000NVZBI']",['HBV00000OE7D4'],0.6575342465753424,19.582866221036536
24,"['HBV00000OE7FN', 'HBV00000O3680', 'HBV00000NVZBI']",['HBV00000OE7UF'],0.6301369863013698,24.98610182681659
25,"['HBV00000OE7FN', 'HBV00000O3680', 'HBV00000NVZBI']",['HBV00000OE7B5'],0.4931506849315068,30.268443730598754
26,"['HBV00000OE7FN', 'HBV00000O3680', 'HBV00000NVZBI']",['HBV00000OE7GG'],0.5068493150684932,29.67084990425689
27,"['HBV00000OE7H3', 'HBV00000TIRUB', 'HBV00000O2S62']",['HBV00000NVZBY'],0.4069767441860465,9.683840868433892
28,"['HBV00000OE7H3', 'HBV00000TIRUB', 'HBV00000O2S62']",['HBV00000NVZ9S'],0.3953488372093023,15.710643354269223
29,"['HBV00000OE7H3', 'HBV00000TIRUB', 'HBV00000O2S62']",['HBV00000OE7UF'],0.4186046511627907,16.59845187079727
30,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7J7'],0.23636363636363636,16.53998597803225
31,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7H3'],0.26666666666666666,10.628013665202538
32,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000NVZ9S'],0.23636363636363636,9.392780358327803
33,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000PV6O6'],0.3393939393939394,18.682795600085793
34,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000O3680'],0.36363636363636365,17.02243414367232
35,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7B5'],0.32727272727272727,20.08723993030645
36,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000TIRU5'],0.21212121212121213,9.246039255646942
37,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7FN'],0.2545454545454545,19.327703816406743
38,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000TIRUB'],0.2727272727272727,8.728876062209395
39,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7QQ'],0.3515151515151515,8.157369087292361
40,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000O2S62'],0.2787878787878788,7.304027765625456
41,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000NVZBI'],0.3939393939393939,9.62605407758011
42,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7D4'],0.4909090909090909,14.620389894569325
43,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7X7'],0.38181818181818183,8.481005897407366
44,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000NVZBY'],0.3575757575757576,8.508365119728758
45,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000OE7GG'],0.3696969696969697,21.64198110133594
46,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000NVZBO'],0.21212121212121213,15.155253320607653
47,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000NVZB4'],0.2545454545454545,23.893040752351094
48,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000O2SDB'],0.21212121212121213,20.845312329066843
49,"['HBV00000O3C6Z', 'HBV00000OE7UF']",['HBV00000PUXFP'],0.2,24.196444444444445
50,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000TIRUB'],0.19672131147540983,6.2962384711018595
51,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7QQ'],0.3442622950819672,7.989057062596956
52,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000O2S62'],0.22404371584699453,5.869772847999074
53,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7H3'],0.22404371584699453,8.929273776092296
54,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000NVZBI'],0.33879781420765026,8.278649282357673
55,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000PV6O6'],0.22950819672131148,12.633857680385884
56,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7D4'],0.4262295081967213,12.694084729346772
57,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000O3680'],0.30601092896174864,14.324889935112227
58,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7B5'],0.2568306010928962,15.76366582266004
59,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7UF'],0.36065573770491804,14.300669826752475
60,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000NVZBY'],0.21311475409836064,5.0709761549925485
61,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7GG'],0.2185792349726776,12.795581409013456
62,"['HBV00000OE7J7', 'HBV00000OE7X7']",['HBV00000OE7FN'],0.19672131147540983,14.937101310103573
63,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000OE7QQ'],0.4642857142857143,10.774357569114603
64,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000OE7D4'],0.6666666666666666,19.854850474106488
65,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000O3680'],0.5238095238095238,24.52041108790894
66,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000OE7UF'],0.4523809523809524,17.937744945028268
67,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000OE7B5'],0.47619047619047616,29.227465507059645
68,"['HBV00000OE7FN', 'HBV00000PV6O6', 'HBV00000OE7X7']",['HBV00000OE7GG'],0.4880952380952381,28.572990271377368
69,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7QQ'],0.3887147335423197,9.02063406799274
70,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZBI'],0.36990595611285265,9.038788178947902
71,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7X7'],0.3072100313479624,6.823797848488685
72,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZBY'],0.34796238244514105,8.279618892079707
73,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O2SIK'],0.14106583072100312,3.9648456149266145
74,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000TIRUB'],0.3103448275862069,9.932858967341726
75,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7UF'],0.3824451410658307,15.164660138314607
76,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZ9S'],0.21630094043887146,8.595515182024117
77,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7H3'],0.2946708463949843,11.744121683335091
78,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O2SHR'],0.23824451410658307,10.261477719138128
79,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000TIRU5'],0.23510971786833856,10.248073066603753
80,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O3680'],0.335423197492163,15.701728046318433
81,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000PV6O6'],0.3322884012539185,18.291653327670204
82,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7GG'],0.2852664576802508,16.699437084976573
83,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7B5'],0.25391849529780564,15.584927532134312
84,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O2SII'],0.11912225705329153,7.369606725562839
85,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7J7'],0.18808777429467086,13.161792555463329
86,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZBO'],0.1536050156739812,10.974493783888299
87,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O3C6U'],0.1536050156739812,11.518683558295983
88,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE7FN'],0.21003134796238246,15.947735907626255
89,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000OE78P'],0.11912225705329153,9.34474628025259
90,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O3C6Z'],0.15987460815047022,13.837668389392526
91,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000PUQDG'],0.13793103448275862,12.111679644048943
92,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZB4'],0.12852664576802508,12.06422008431521
93,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000O2SDB'],0.1786833855799373,17.559351764878965
94,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000TIRUF'],0.10344827586206896,10.747959989470912
95,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000PUXFP'],0.11598746081504702,14.03242075931731
96,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000PUQCU'],0.14106583072100312,18.198829279888272
97,"['HBV00000OE7D4', 'HBV00000O2S62']",['HBV00000NVZB2'],0.11912225705329153,16.97710449867879
98,"['HBV00000PV6O6', 'HBV00000O2S62', 'HBV00000NVZBY']",['HBV00000OE7D4'],0.6666666666666666,19.854850474106488
99,"['HBV00000PV6O6', 'HBV00000O2S62', 'HBV00000NVZBY']",['HBV00000OE7UF'],0.5,19.825928623452295
100,"['HBV00000O2SC9', 'HBV00000OE7UF']",['HBV00000NVZBI'],0.5797101449275363,14.165430749616215
101,['HBV00000NE24H'],['HBV00000NE1FA'],0.32786885245901637,103.17824315360559
102,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O2SHR'],0.15471698113207547,6.663846429424408
103,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000TIRUB'],0.22264150943396227,7.125837187891696
104,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O2S62'],0.24528301886792453,6.426226233497376
105,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7H3'],0.3169811320754717,12.633299262410564
106,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000NVZ9S'],0.22264150943396227,8.847481063214433
107,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7QQ'],0.3849056603773585,8.932239540607055
108,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7X7'],0.37358490566037733,8.298127064040091
109,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000NVZBY'],0.33584905660377357,7.991387386198707
110,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7D4'],0.6415094339622641,19.10561083357417
111,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O3680'],0.46037735849056605,21.55104398189458
112,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000TIRU5'],0.1811320754716981,7.895270178406876
113,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7UF'],0.42641509433962266,16.90815044868007
114,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O2SIK'],0.12452830188679245,3.500036040950312
115,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7GG'],0.39622641509433965,23.195009129640905
116,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7B5'],0.35094339622641507,21.540090617089618
117,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7J7'],0.2490566037735849,17.428200029102197
118,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000NVZBO'],0.2188679245283019,15.637280245629675
119,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000NVZBW'],0.1320754716981132,9.823022992061038
120,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7FN'],0.33584905660377357,25.501107865582483
121,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000UOI76'],0.16981132075471697,13.225848246821604
122,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O3C6Z'],0.16226415094339622,14.044491105978341
123,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000PUQDG'],0.1471698113207547,12.922933657942787
124,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7V9'],0.1660377358490566,14.916545239429603
125,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000NVZB4'],0.19622641509433963,18.41889394925179
126,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000O2SDB'],0.1811320754716981,17.7999863769498
127,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7O4'],0.14339622641509434,14.091655881751924
128,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000PUXFP'],0.16981132075471697,20.544150943396225
129,"['HBV00000PV6O6', 'HBV00000NVZBI']",['HBV00000OE7HP'],0.1320754716981132,21.4001572327044
130,['HBV00000OE78P'],['HBV00000OE7J7'],0.10951008645533142,7.663172399487343
131,['HBV00000OE78P'],['HBV00000O3C6U'],0.06195965417867435,4.646291312390343
132,['HBV00000OE78P'],['HBV00000TIRUB'],0.1239193083573487,3.966146376008688
133,['HBV00000OE78P'],['HBV00000O2SHR'],0.1282420749279539,5.523540382300368
134,['HBV00000OE78P'],['HBV00000NVZE8'],0.04755043227665706,1.8166600940391324
135,['HBV00000OE78P'],['HBV00000O2SII'],0.08357348703170028,5.17034975111344
136,['HBV00000OE78P'],['HBV00000OE7QQ'],0.20028818443804033,4.647949419086015
137,['HBV00000OE78P'],['HBV00000O2S62'],0.21181556195965417,5.549404631476175
138,['HBV00000OE78P'],['HBV00000OE7H3'],0.138328530259366,5.513090662064718
139,['HBV00000OE78P'],['HBV00000NVZ9S'],0.11527377521613832,4.580828372494163
140,['HBV00000OE78P'],['HBV00000NVZBI'],0.20893371757925072,5.10537228565959
141,['HBV00000OE78P'],['HBV00000PV6O6'],0.11959654178674352,6.583493354857321
142,['HBV00000OE78P'],['HBV00000NVZEQ'],0.05475504322766571,2.3126253401090584
143,['HBV00000OE78P'],['HBV00000OE7D4'],0.1873198847262248,5.578812453099086
144,['HBV00000OE78P'],['HBV00000NVZBW'],0.06772334293948126,5.036877372009889
145,['HBV00000OE78P'],['HBV00000UOI76'],0.06195965417867435,4.825761792268081
146,['HBV00000OE78P'],['HBV00000OE7X7'],0.2219020172910663,4.928922735765088
147,['HBV00000OE78P'],['HBV00000O3680'],0.13112391930835735,6.13813277298847
148,['HBV00000OE78P'],['HBV00000OE7B5'],0.10518731988472622,6.456153403792858
149,['HBV00000OE78P'],['HBV00000TIRU5'],0.12680115273775217,5.527068340551404
150,['HBV00000OE78P'],['HBV00000OE7FN'],0.10230547550432277,7.768081865280809
151,['HBV00000OE78P'],['HBV00000OE7UF'],0.12968299711815562,5.142171689079846
152,['HBV00000OE78P'],['HBV00000NVZBY'],0.1930835734870317,4.5943426170371415
153,['HBV00000OE78P'],['HBV00000NFHJA'],0.06051873198847262,2.4941414132599746
154,['HBV00000OE78P'],['HBV00000O2SIK'],0.09654178674351585,2.7134372503306605
155,['HBV00000OE78P'],['HBV00000OE7GG'],0.0936599423631124,5.482832884013511
156,['HBV00000OE78P'],['HBV00000NVZBO'],0.08069164265129683,5.765110773257089
157,['HBV00000OE78P'],['HBV00000NVZGU'],0.04899135446685879,0.48485499361656537
158,['HBV00000OE78P'],['HBV00000OE7I2'],0.06195965417867435,5.165708258492173
159,['HBV00000OE78P'],['HBV00000O3C6Z'],0.0792507204610951,6.8594081452193
160,['HBV00000OE78P'],['HBV00000PUQDG'],0.056195965417867436,4.934549595612159
161,['HBV00000OE78P'],['HBV00000OE7V9'],0.09221902017291066,8.28479850866931
162,['HBV00000OE78P'],['HBV00000NVZB4'],0.06051873198847262,5.680622080890391
163,['HBV00000OE78P'],['HBV00000O2SDB'],0.0792507204610951,7.788028381485451
164,['HBV00000OE78P'],['HBV00000OE7O4'],0.05763688760806916,5.664020641080327
165,['HBV00000OE78P'],['HBV00000TIRUF'],0.05763688760806916,5.988296631981872
166,['HBV00000OE78P'],['HBV00000PUXFP'],0.04899135446685879,5.92708293307717
167,['HBV00000OE78P'],['HBV00000PUQCU'],0.04899135446685879,6.320349099252906
168,['HBV00000OE78P'],['HBV00000NVZCG'],0.05187319884726225,6.837967776374459
169,['HBV00000OE78P'],['HBV00000OE7FS'],0.05187319884726225,7.61207733596402
170,['HBV00000OE78P'],['HBV00000OE7UX'],0.05187319884726225,7.910590172668491
171,"['HBV00000QU6IH', 'HBV00000PQLVL']",['HBV00000JUHKU'],0.7358490566037735,89.22292725973861
172,['HBV00000PLHDQ'],['HBV00000OE7X7'],0.10721649484536082,2.381509756169373
173,['HBV00000PLHDQ'],['HBV00000NVZDU'],0.07216494845360824,2.5040179246088847
174,['HBV00000PLHDQ'],['HBV00000PLHDK'],0.07216494845360824,26.192027491408933
175,['HBV00000PLHDQ'],['HBV00000PVQBR'],0.09484536082474226,14.224713867825395
176,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000TIRUB'],0.2134387351778656,6.831294309555179
177,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O2SHR'],0.16600790513833993,7.150160104067644
178,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7QQ'],0.37549407114624506,8.713831296395512
179,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O2S62'],0.233201581027668,6.109701864440953
180,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7H3'],0.2845849802371542,11.342148970769507
181,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000NVZ9S'],0.18972332015810275,7.539355471567467
182,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000NVZBI'],0.2727272727272727,6.664191284478537
183,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000PV6O6'],0.4743083003952569,26.109496956641635
184,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7D4'],0.6126482213438735,18.246058242014858
185,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7X7'],0.2885375494071146,6.409041723713641
186,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O3680'],0.4782608695652174,22.38820142809077
187,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000TIRU5'],0.14624505928853754,6.374598493023667
188,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000NVZBY'],0.31620553359683795,7.523977998286299
189,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7UF'],0.39920948616600793,15.829397557064679
190,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O2SIK'],0.13043478260869565,3.6660456555408407
191,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7J7'],0.18972332015810275,13.276242925510836
192,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000NVZBO'],0.15019762845849802,10.731048935088648
193,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7FN'],0.42292490118577075,32.11279981918512
194,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O3C6Z'],0.16996047430830039,14.71063297661763
195,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000NVZB4'],0.13043478260869565,12.243328335832084
196,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000O2SDB'],0.22924901185770752,22.528474194146774
197,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7O4'],0.13043478260869565,12.817924972531785
198,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7FS'],0.16205533596837945,23.780637737979823
199,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000OE7UX'],0.16205533596837945,24.713211766920207
200,"['HBV00000OE7B5', 'HBV00000OE7GG']",['HBV00000P7QHN'],0.14624505928853754,29.379607076703174
201,"['HBV00000OE7UF', 'HBV00000O2S62', 'HBV00000NVZBI', 'HBV00000NVZBY']",['HBV00000OE7QQ'],0.5151515151515151,11.954765041721563
202,"['HBV00000OE7H3', 'HBV00000O2S62', 'HBV00000NVZBI']",['HBV00000OE7QQ'],0.37894736842105264,8.793969578678153
203,"['HBV00000OE7H3', 'HBV00000O2S62', 'HBV00000NVZBI']",['HBV00000OE7X7'],0.42105263157894735,9.352487706414138
204,"['HBV00000OE7H3', 'HBV00000O2S62', 'HBV00000NVZBI']",['HBV00000NVZBY'],0.5157894736842106,12.272994111152007
205,"['HBV00000OE7H3', 'HBV00000O2S62', 'HBV00000NVZBI']",['HBV00000OE7D4'],0.42105263157894735,12.539905562593573
206,"['HBV00000OE7H3', 'HBV00000O2S62', 'HBV00000NVZBI']",['HBV00000OE7UF'],0.5052631578947369,20.03462260896232
207,"['HBV00000PUQDG', 'HBV00000O3C6U']",['HBV00000NVZBY'],0.5076923076923077,12.080325443786982
208,['HBV00000SP76Y'],['HBV00000SP76S'],0.2857142857142857,85.4662480376766
209,"['HBV00000PUQCU', 'HBV00000O2SHR']",['HBV00000TIRUB'],0.5227272727272727,16.730345785901342
210,"['HBV00000PUQCU', 'HBV00000O2SHR']",['HBV00000OE7QQ'],0.38636363636363635,8.966073781291172
211,"['HBV00000PUQCU', 'HBV00000O2SHR']",['HBV00000O2S62'],0.5681818181818182,14.885926152769272
212,"['HBV00000PUQCU', 'HBV00000O2SHR']",['HBV00000NVZ9S'],0.45454545454545453,18.06303915063039
213,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7J7'],0.18324607329842932,12.822985504515538
214,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000TIRUB'],0.2356020942408377,7.5406520956259175
215,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000O2SHR'],0.225130890052356,9.696658161574655
216,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000O2S62'],0.3089005235602094,8.092955872793514
217,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7H3'],0.44502617801047123,17.736541129755544
218,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000PUQDG'],0.17277486910994763,15.171305522715757
219,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000NVZBI'],0.44502617801047123,10.874378448494648
220,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000NVZ9S'],0.24083769633507854,9.570573623265945
221,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000PV6O6'],0.3036649214659686,16.71600167285163
222,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7D4'],0.4031413612565445,12.006467171514657
223,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7I2'],0.17277486910994763,14.40460861268571
224,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000UOI76'],0.27225130890052357,21.204443146154944
225,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000O3680'],0.2670157068062827,12.499457532199179
226,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7B5'],0.2094240837696335,12.85396388792152
227,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7FN'],0.17801047120418848,13.516382250067544
228,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000TIRU5'],0.21465968586387435,9.356687444196195
229,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7QQ'],0.3298429319371728,7.654436871493418
230,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7X7'],0.2094240837696335,4.651760901096037
231,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7UF'],0.38219895287958117,15.154898319497565
232,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000NVZBO'],0.24083769633507854,17.206936829231427
233,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000OE7GG'],0.27225130890052357,15.93753307436807
234,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000UOI79'],0.23036649214659685,27.93232197203792
235,"['HBV00000NVZB4', 'HBV00000NVZBY']",['HBV00000NVZB2'],0.2094240837696335,29.846769551273265
236,"['HBV00000OE7GG', 'HBV00000PV6O6', 'HBV00000NVZBI', 'HBV00000OE7QQ']",['HBV00000OE7D4'],0.8372093023255814,24.933998269808153
237,"['HBV00000OE7FN', 'HBV00000OE7H3', 'HBV00000OE7QQ']",['HBV00000OE7D4'],0.7037037037037037,20.957897722667962
238,"['HBV00000OE7FN', 'HBV00000OE7H3', 'HBV00000OE7QQ']",['HBV00000OE7B5'],0.6481481481481481,39.78182805127563
